RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,Index
25,12,0,-145.08,-3.988,342.88,A2356raw14.mat_Line34289
25,12,0,-146.6,-3.988,342.89,A2356raw14.mat_Line34290
25,12,0,-148.84,-4.002,342.91,A2356raw14.mat_Line34292
25,12,0,-148.52,-3.999,342.92,A2356raw14.mat_Line34293
25,12,0,-148.52,-3.993,342.93,A2356raw14.mat_Line34294
25,12,-0,-146.69,-4,342.94,A2356raw14.mat_Line34295
25,12,0,-143.7,-3.995,343.43,A2356raw14.mat_Line34344
25,12,0,-146.55,-3.999,343.45,A2356raw14.mat_Line34346
25,12,0,-147.88,-3.995,343.46,A2356raw14.mat_Line34347
25,12,0,-149.06,-3.988,343.47,A2356raw14.mat_Line34348
25,12,0,-148.68,-3.995,343.59,A2356raw14.mat_Line34360
25,12,0,-147.05,-4.003,343.61,A2356raw14.mat_Line34362
25,12,0,-145.04,-3.998,343.62,A2356raw14.mat_Line34363
25,12,0,-142.56,-3.988,343.64,A2356raw14.mat_Line34365
25,12,0,-142.85,-3.99,343.65,A2356raw14.mat_Line34366
25,12,0,-144.37,-3.985,343.66,A2356raw14.mat_Line34367
25,12,0,-147.12,-4.008,343.68,A2356raw14.mat_Line34369
25,12,0,-148.48,-4.008,343.69,A2356raw14.mat_Line34370
25,12,0,-148.62,-3.99,343.7,A2356raw14.mat_Line34371
25,12,0,-148.07,-3.999,343.71,A2356raw14.mat_Line34372
25,12,0,-147.19,-3.995,343.72,A2356raw14.mat_Line34373
25,12,0,-148.97,-3.99,343.81,A2356raw14.mat_Line34382
25,12,0,-143.44,-3.992,343.86,A2356raw14.mat_Line34387
25,12,0,-143.31,-3.986,343.87,A2356raw14.mat_Line34388
25,12,0,-143.63,-3.999,343.88,A2356raw14.mat_Line34389
25,12,0,-145.68,-3.988,343.89,A2356raw14.mat_Line34390
25,12,0,-147.11,-3.996,343.9,A2356raw14.mat_Line34391
25,12,-0,-148.36,-4.008,343.91,A2356raw14.mat_Line34392
25,12,0,-148.91,-3.992,343.92,A2356raw14.mat_Line34393
25,12,0,-149.13,-3.993,343.93,A2356raw14.mat_Line34394
25,12,0,-147.23,-4.005,343.94,A2356raw14.mat_Line34395
25,12,-0,-143.43,-4,343.97,A2356raw14.mat_Line34398
25,12,0,-148.25,-3.998,344.02,A2356raw14.mat_Line34403
25,12,0,-148.08,-3.996,344.05,A2356raw14.mat_Line34406
25,12,0,-147.76,-3.999,344.06,A2356raw14.mat_Line34407
25,12,0,-145.8,-3.988,344.07,A2356raw14.mat_Line34408
25,12,0,-144.04,-3.989,344.08,A2356raw14.mat_Line34409
25,12,0,-144.18,-3.99,344.1,A2356raw14.mat_Line34411
25,12,0,-144.74,-3.986,344.11,A2356raw14.mat_Line34412
25,12,0,-148.02,-3.993,344.13,A2356raw14.mat_Line34414
25,12,0,-149.21,-3.985,344.14,A2356raw14.mat_Line34415
25,12,0,-149.3,-4,344.15,A2356raw14.mat_Line34416
25,12,0,-148.36,-3.992,344.16,A2356raw14.mat_Line34417
25,12,0,-145.97,-4,344.18,A2356raw14.mat_Line34419
25,12,0,-144.57,-3.993,344.19,A2356raw14.mat_Line34420
25,12,0,-143.75,-3.999,344.2,A2356raw14.mat_Line34421
25,12,0,-144.29,-3.992,344.21,A2356raw14.mat_Line34422
25,12,0,-145.32,-4.008,344.22,A2356raw14.mat_Line34423
25,12,0,-146.18,-3.998,344.23,A2356raw14.mat_Line34424
25,12,0,-148.18,-3.992,344.24,A2356raw14.mat_Line34425
25,12,0,-143.52,-3.989,344.54,A2356raw14.mat_Line34455
25,12,0,-145.11,-3.998,344.56,A2356raw14.mat_Line34457
25,12,0,-148.15,-3.995,344.58,A2356raw14.mat_Line34459
25,12,-0,-148.4,-3.996,344.59,A2356raw14.mat_Line34460
25,12,0,-144.37,-3.999,344.86,A2356raw14.mat_Line34487
25,12,0,-147.48,-3.561,345.3,A2356raw14.mat_Line34531
25,12,0,-146.33,-3.38,345.34,A2356raw14.mat_Line34535
25,12,0,-152.66,2.477,346.81,A2356raw14.mat_Line34682
25,12,0,-155.06,2.517,346.82,A2356raw14.mat_Line34683
25,12,0,-156.3,2.56,346.83,A2356raw14.mat_Line34684
25,12,0,-156.26,2.589,346.84,A2356raw14.mat_Line34685
25,12,0,-148.48,3.341,347.03,A2356raw14.mat_Line34704
25,12,0,-150.77,3.381,347.04,A2356raw14.mat_Line34705
25,12,0,-150.46,3.805,347.15,A2356raw14.mat_Line34716
25,12,-0,-145.68,5.103,347.47,A2356raw14.mat_Line34748
25,12,0,-151.14,5.221,347.5,A2356raw14.mat_Line34751
25,12,0,-148.94,5.292,347.52,A2356raw14.mat_Line34753
25,12,0,-143.9,5.381,347.54,A2356raw14.mat_Line34755
25,12,0,-141.95,5.423,347.55,A2356raw14.mat_Line34756
25,12,0,-141.44,5.46,347.56,A2356raw14.mat_Line34757
25,12,0,-142.2,5.494,347.57,A2356raw14.mat_Line34758
25,12,0,-144.28,5.537,347.58,A2356raw14.mat_Line34759
25,12,0,-146.3,5.577,347.59,A2356raw14.mat_Line34760
25,12,0,-148.74,5.614,347.6,A2356raw14.mat_Line34761
25,12,0,-149.83,5.659,347.61,A2356raw14.mat_Line34762
25,12,0,-149.94,5.71,347.62,A2356raw14.mat_Line34763
25,12,0,-142.53,6.375,347.79,A2356raw14.mat_Line34780
25,12,0,-144.21,6.415,347.8,A2356raw14.mat_Line34781
25,12,0,-146.71,6.461,347.81,A2356raw14.mat_Line34782
25,12,0,-148.84,6.501,347.82,A2356raw14.mat_Line34783
25,12,0,-150.67,6.534,347.83,A2356raw14.mat_Line34784
25,12,0,-152.08,6.577,347.84,A2356raw14.mat_Line34785
25,12,0,-151.15,6.612,347.85,A2356raw14.mat_Line34786
25,12,0,-143.15,7.214,348,A2356raw14.mat_Line34801
25,12,0,-142.96,7.25,348.01,A2356raw14.mat_Line34802
25,12,0,-144.27,7.301,348.02,A2356raw14.mat_Line34803
25,12,0,-145.59,7.337,348.03,A2356raw14.mat_Line34804
25,12,-0,-148.77,7.38,348.04,A2356raw14.mat_Line34805
25,12,0,-150.45,7.414,348.05,A2356raw14.mat_Line34806
25,12,0,-152.4,7.461,348.06,A2356raw14.mat_Line34807
25,12,0,-152.43,7.493,348.07,A2356raw14.mat_Line34808
25,12,0,-148.66,7.579,348.09,A2356raw14.mat_Line34810
25,12,-0,-145.42,7.62,348.1,A2356raw14.mat_Line34811
25,12,0,-143.25,7.663,348.11,A2356raw14.mat_Line34812
25,12,0,-142.83,7.705,348.12,A2356raw14.mat_Line34813
25,12,0,-142.75,7.744,348.13,A2356raw14.mat_Line34814
25,12,0,-147.4,7.819,348.15,A2356raw14.mat_Line34816
25,12,0,-149.51,7.861,348.16,A2356raw14.mat_Line34817
25,12,0,-151.84,7.9,348.17,A2356raw14.mat_Line34818
25,12,0,-151.32,7.977,348.19,A2356raw14.mat_Line34820
25,12,0,-142.96,8.127,348.23,A2356raw14.mat_Line34824
25,12,0,-143.11,8.167,348.24,A2356raw14.mat_Line34825
25,12,0,-144.8,8.21,348.25,A2356raw14.mat_Line34826
25,12,0,-147.17,8.258,348.26,A2356raw14.mat_Line34827
25,12,0,-149.63,8.293,348.27,A2356raw14.mat_Line34828
25,12,0,-151.86,8.335,348.28,A2356raw14.mat_Line34829
25,12,0,-152.17,8.418,348.3,A2356raw14.mat_Line34831
25,12,0,-150.21,8.458,348.31,A2356raw14.mat_Line34832
25,12,0,-145.04,8.542,348.33,A2356raw14.mat_Line34834
25,12,0,-143.51,8.583,348.34,A2356raw14.mat_Line34835
25,12,0,-143.61,8.616,348.35,A2356raw14.mat_Line34836
25,12,0,-144.78,8.654,348.36,A2356raw14.mat_Line34837
25,12,-0,-143.99,9.092,348.47,A2356raw14.mat_Line34848
25,12,0,-146.76,9.14,348.48,A2356raw14.mat_Line34849
25,12,0,-151.14,9.213,348.5,A2356raw14.mat_Line34851
25,12,0,-152.82,9.264,348.51,A2356raw14.mat_Line34852
25,12,0,-152.94,9.297,348.52,A2356raw14.mat_Line34853
25,12,0,-151.27,9.334,348.53,A2356raw14.mat_Line34854
25,12,0,-149.32,9.377,348.54,A2356raw14.mat_Line34855
25,12,0,-146.26,9.413,348.55,A2356raw14.mat_Line34856
25,12,0,-144.51,9.456,348.56,A2356raw14.mat_Line34857
25,12,0,-143.46,9.493,348.57,A2356raw14.mat_Line34858
25,12,0,-144.1,9.538,348.58,A2356raw14.mat_Line34859
25,12,-0,-148.3,9.624,348.6,A2356raw14.mat_Line34861
25,12,0,-151.92,9.774,348.64,A2356raw14.mat_Line34865
25,12,0,-149.79,9.82,348.65,A2356raw14.mat_Line34866
25,12,0,-147.42,9.851,348.66,A2356raw14.mat_Line34867
25,12,0,-145.16,9.9,348.67,A2356raw14.mat_Line34868
25,12,0,-143.84,9.941,348.68,A2356raw14.mat_Line34869
25,12,0,-143.72,9.977,348.69,A2356raw14.mat_Line34870
25,12,0,-147.89,10.059,348.71,A2356raw14.mat_Line34872
25,12,0,-150.14,10.096,348.72,A2356raw14.mat_Line34873
25,12,0,-152.05,10.13,348.73,A2356raw14.mat_Line34874
25,12,0,-152.38,10.216,348.75,A2356raw14.mat_Line34876
25,12,0,-151.21,10.569,348.84,A2356raw14.mat_Line34885
25,12,0,-152.49,10.609,348.85,A2356raw14.mat_Line34886
25,12,0,-152.64,10.654,348.86,A2356raw14.mat_Line34887
25,12,0,-151.65,10.696,348.87,A2356raw14.mat_Line34888
25,12,0,-149.18,10.73,348.88,A2356raw14.mat_Line34889
25,12,0,-146.86,10.773,348.89,A2356raw14.mat_Line34890
25,12,0,-144.77,10.811,348.9,A2356raw14.mat_Line34891
25,12,0,-144.04,10.859,348.91,A2356raw14.mat_Line34892
25,12,0,-145.02,10.899,348.92,A2356raw14.mat_Line34893
25,12,0,-146.22,10.939,348.93,A2356raw14.mat_Line34894
25,12,0,-148.1,10.979,348.94,A2356raw14.mat_Line34895
25,12,0,-145.55,11.259,349.01,A2356raw14.mat_Line34902
25,12,0,-144.51,11.303,349.02,A2356raw14.mat_Line34903
25,12,0,-143.88,11.342,349.03,A2356raw14.mat_Line34904
25,12,0,-145.47,11.383,349.04,A2356raw14.mat_Line34905
25,12,0,-147.74,11.422,349.05,A2356raw14.mat_Line34906
25,12,0,-149.98,11.458,349.06,A2356raw14.mat_Line34907
25,12,0,-152.4,11.496,349.07,A2356raw14.mat_Line34908
25,12,0,-154.8,11.942,349.19,A2356raw14.mat_Line34920
25,12,0,-155.63,11.957,349.2,A2356raw14.mat_Line34921
25,12,0,-154.7,11.972,349.21,A2356raw14.mat_Line34922
25,12,0,-145.63,12.002,349.25,A2356raw14.mat_Line34926
25,12,0,-154.55,11.952,349.41,A2356raw14.mat_Line34942
25,12,0,-155.61,11.947,349.42,A2356raw14.mat_Line34943
25,12,0,-149.17,11.24,349.62,A2356raw14.mat_Line34963
25,12,0,-151.24,11.196,349.63,A2356raw14.mat_Line34964
25,12,0,-153.5,11.156,349.64,A2356raw14.mat_Line34965
25,12,0,-152.11,9.446,350.08,A2356raw14.mat_Line35009
25,12,0,-153.55,9.406,350.09,A2356raw14.mat_Line35010
25,12,0,-155.54,8.406,350.34,A2356raw14.mat_Line35035
25,12,0,-150.43,8.126,350.41,A2356raw14.mat_Line35042
25,12,0,-153.09,8.089,350.42,A2356raw14.mat_Line35043
25,12,0,-154.89,8.044,350.43,A2356raw14.mat_Line35044
25,12,0,-156.51,8.004,350.44,A2356raw14.mat_Line35045
25,12,0,-150.47,7.701,350.52,A2356raw14.mat_Line35053
25,12,0,-141.84,-4.285,353.52,A2356raw14.mat_Line35353
25,12,0,-141.49,-4.327,353.53,A2356raw14.mat_Line35354
25,12,-0,-142.08,-4.371,353.54,A2356raw14.mat_Line35355
25,12,0,-145.6,-4.443,353.56,A2356raw14.mat_Line35357
25,12,0,-146.62,-4.483,353.57,A2356raw14.mat_Line35358
25,12,-0,-142.62,-5.132,353.73,A2356raw14.mat_Line35374
25,12,0,-141.5,-5.197,353.75,A2356raw14.mat_Line35376
25,12,0,-142.29,-5.243,353.76,A2356raw14.mat_Line35377
25,12,0,-143.24,-5.272,353.77,A2356raw14.mat_Line35378
25,12,0,-146.63,-5.362,353.79,A2356raw14.mat_Line35380
25,12,0,-147.39,-5.417,353.8,A2356raw14.mat_Line35381
25,12,0,-147.47,-5.448,353.81,A2356raw14.mat_Line35382
25,12,0,-146.74,-5.49,353.82,A2356raw14.mat_Line35383
25,12,0,-145.24,-5.53,353.83,A2356raw14.mat_Line35384
25,12,0,-144.24,-5.578,353.84,A2356raw14.mat_Line35385
25,12,0,-145.61,-6.247,354.01,A2356raw14.mat_Line35402
25,12,0,-146.68,-6.294,354.02,A2356raw14.mat_Line35403
25,12,0,-147.14,-6.326,354.03,A2356raw14.mat_Line35404
25,12,0,-143.36,-7.089,354.22,A2356raw14.mat_Line35423
25,12,0,-144.9,-7.135,354.23,A2356raw14.mat_Line35424
25,12,0,-146.01,-7.169,354.24,A2356raw14.mat_Line35425
25,12,0,-146.36,-7.216,354.25,A2356raw14.mat_Line35426
25,12,0,-146.46,-7.245,354.26,A2356raw14.mat_Line35427
25,12,0,-146.16,-7.289,354.27,A2356raw14.mat_Line35428
25,12,0,-144.86,-7.328,354.28,A2356raw14.mat_Line35429
25,12,-0,-143.83,-7.374,354.29,A2356raw14.mat_Line35430
25,12,0,-142.17,-7.477,354.32,A2356raw14.mat_Line35433
25,12,-0,-146.55,-8.133,354.48,A2356raw14.mat_Line35449
25,12,0,-145.83,-8.164,354.49,A2356raw14.mat_Line35450
25,12,0,-145.16,-8.21,354.5,A2356raw14.mat_Line35451
25,12,0,-144.1,-8.257,354.51,A2356raw14.mat_Line35452
25,12,0,-142.94,-8.286,354.52,A2356raw14.mat_Line35453
25,12,0,-142.06,-8.333,354.53,A2356raw14.mat_Line35454
25,12,0,-142.02,-8.369,354.54,A2356raw14.mat_Line35455
25,12,0,-142.53,-8.422,354.55,A2356raw14.mat_Line35456
25,12,0,-143.72,-8.448,354.56,A2356raw14.mat_Line35457
25,12,0,-144.53,-8.499,354.57,A2356raw14.mat_Line35458
25,12,0,-145.86,-8.529,354.58,A2356raw14.mat_Line35459
25,12,0,-147.12,-9.052,354.71,A2356raw14.mat_Line35472
25,12,0,-146.35,-9.096,354.72,A2356raw14.mat_Line35473
25,12,0,-145.07,-9.128,354.73,A2356raw14.mat_Line35474
25,12,0,-144.35,-9.172,354.74,A2356raw14.mat_Line35475
25,12,0,-143.07,-9.214,354.75,A2356raw14.mat_Line35476
25,12,0,-142.81,-9.291,354.77,A2356raw14.mat_Line35478
25,12,0,-144.59,-9.374,354.79,A2356raw14.mat_Line35480
25,12,0,-145.91,-9.414,354.8,A2356raw14.mat_Line35481
25,12,0,-145.97,-9.58,354.84,A2356raw14.mat_Line35485
25,12,0,-144.94,-9.608,354.85,A2356raw14.mat_Line35486
25,12,0,-143.74,-9.658,354.86,A2356raw14.mat_Line35487
25,12,0,-143.48,-9.772,354.89,A2356raw14.mat_Line35490
25,12,-0,-144.54,-9.815,354.9,A2356raw14.mat_Line35491
25,12,0,-145.46,-9.855,354.91,A2356raw14.mat_Line35492
25,12,0,-146.56,-9.888,354.92,A2356raw14.mat_Line35493
25,12,0,-147.07,-9.933,354.93,A2356raw14.mat_Line35494
25,12,0,-146.69,-10.006,354.95,A2356raw14.mat_Line35496
25,12,0,-145.55,-10.046,354.96,A2356raw14.mat_Line35497
25,12,0,-145.5,-10.743,355.13,A2356raw14.mat_Line35514
25,12,0,-147.26,-10.812,355.15,A2356raw14.mat_Line35516
25,12,0,-147.84,-10.89,355.17,A2356raw14.mat_Line35518
25,12,0,-146.81,-10.933,355.18,A2356raw14.mat_Line35519
25,12,0,-146.62,-10.976,355.19,A2356raw14.mat_Line35520
25,12,0,-145.04,-11.012,355.2,A2356raw14.mat_Line35521
25,12,0,-144,-11.082,355.22,A2356raw14.mat_Line35523
25,12,0,-144.04,-11.121,355.23,A2356raw14.mat_Line35524
25,12,0,-147.25,-11.731,355.38,A2356raw14.mat_Line35539
25,12,0,-147.56,-11.817,355.4,A2356raw14.mat_Line35541
25,12,-0,-147.38,-11.997,355.49,A2356raw14.mat_Line35550
25,12,0,-145.76,-11.937,355.66,A2356raw14.mat_Line35567
25,12,0,-144.89,-11.93,355.67,A2356raw14.mat_Line35568
25,12,0,-145.49,-11.94,355.68,A2356raw14.mat_Line35569
25,12,-0,-146.19,-11.937,355.69,A2356raw14.mat_Line35570
25,12,0,-146.99,-11.923,355.7,A2356raw14.mat_Line35571
25,12,0,-147.43,-11.911,355.71,A2356raw14.mat_Line35572
25,12,0,-148.74,-11.893,355.72,A2356raw14.mat_Line35573
25,12,0,-148.98,-11.866,355.73,A2356raw14.mat_Line35574
25,12,0,-149.4,-11.846,355.74,A2356raw14.mat_Line35575
25,12,0,-148.36,-11.81,355.75,A2356raw14.mat_Line35576
25,12,0,-147.73,-11.774,355.76,A2356raw14.mat_Line35577
25,12,0,-148.86,-10.949,355.95,A2356raw14.mat_Line35596
25,12,0,-148.64,-10.852,355.98,A2356raw14.mat_Line35599
25,12,0,-147.08,-10.82,355.99,A2356raw14.mat_Line35600
25,12,0,-146.66,-10.793,356,A2356raw14.mat_Line35601
25,12,0,-148.74,-10.057,356.17,A2356raw14.mat_Line35618
25,12,0,-149.59,-10.01,356.18,A2356raw14.mat_Line35619
25,12,0,-147.09,-9.87,356.22,A2356raw14.mat_Line35623
25,12,-0,-146.1,-9.808,356.24,A2356raw14.mat_Line35625
25,12,-0,-150.42,-9.149,356.4,A2356raw14.mat_Line35641
25,12,0,-150.33,-8.34,356.61,A2356raw14.mat_Line35662
25,12,0,-151.4,-8.293,356.62,A2356raw14.mat_Line35663
25,12,0,-151.62,-8.24,356.63,A2356raw14.mat_Line35664
25,12,0,-152.16,-8.199,356.64,A2356raw14.mat_Line35665
25,12,0,-150.91,-8.16,356.65,A2356raw14.mat_Line35666
25,12,0,-151.58,-7.845,356.73,A2356raw14.mat_Line35674
25,12,0,-149.04,-7.504,356.82,A2356raw14.mat_Line35683
25,12,0,-151.92,-7.423,356.84,A2356raw14.mat_Line35685
25,12,0,-152.31,-7.301,356.87,A2356raw14.mat_Line35688
25,12,0,-151.42,3.888,359.67,A2356raw14.mat_Line35968
25,12,0,-149.44,3.919,359.68,A2356raw14.mat_Line35969
25,12,0,-145.95,3.931,359.69,A2356raw14.mat_Line35970
25,12,0,-143.73,3.928,359.7,A2356raw14.mat_Line35971
25,12,0,-144.52,3.945,359.72,A2356raw14.mat_Line35973
25,12,0,-145.24,3.945,359.73,A2356raw14.mat_Line35974
25,12,0,-147.38,3.928,359.74,A2356raw14.mat_Line35975
25,12,0,-148.95,3.9,359.75,A2356raw14.mat_Line35976
25,12,0,-150.53,3.855,359.76,A2356raw14.mat_Line35977
25,12,0,-151.12,3.815,359.77,A2356raw14.mat_Line35978
25,12,0,-150.57,3.766,359.78,A2356raw14.mat_Line35979
25,12,0,-149.72,3.694,359.79,A2356raw14.mat_Line35980
25,12,0,-146.89,3.534,359.81,A2356raw14.mat_Line35982
25,12,0,-145.95,3.2,359.84,A2356raw14.mat_Line35985
25,12,0,-151.59,2.65,359.88,A2356raw14.mat_Line35989
25,12,0,-150.6,2.513,359.89,A2356raw14.mat_Line35990
25,12,0,-148.81,2.341,359.9,A2356raw14.mat_Line35991
25,12,0,-143.27,2.022,359.92,A2356raw14.mat_Line35993
25,12,0,-146.5,1.451,359.96,A2356raw14.mat_Line35997
25,12,0,-149.03,1.31,359.97,A2356raw14.mat_Line35998
25,12,0,-150.31,1.158,359.98,A2356raw14.mat_Line35999
25,12,0,-149.31,0.912,360,A2356raw14.mat_Line36001
25,12,0,-144.9,0.003,361.26,A2356raw14.mat_Line36127
25,12,0,-145.86,0.007,361.29,A2356raw14.mat_Line36130
25,12,0,-150.43,0.002,361.31,A2356raw14.mat_Line36132
25,12,0,-152.1,0.002,361.32,A2356raw14.mat_Line36133
25,12,0,-144.33,0.007,362.27,A2356raw14.mat_Line36228
25,12,0,-47.17,-0.004,367.86,A2356raw14.mat_Line36787
25,12,0,-50.37,0.004,369.2,A2356raw14.mat_Line36921
25,12,0,-48.26,0.004,369.21,A2356raw14.mat_Line36922
25,12,0,-47.27,0.002,369.26,A2356raw14.mat_Line36927
25,12,0,-51.52,-0.004,369.52,A2356raw14.mat_Line36953
25,12,0,-48.09,0.01,370,A2356raw14.mat_Line37001
25,12,0,-46.81,0.006,370.23,A2356raw14.mat_Line37024
25,12,-0,-44.08,0.009,370.26,A2356raw14.mat_Line37027
25,12,0,-45.98,0.009,370.27,A2356raw14.mat_Line37028
25,12,0,-49.51,0.003,370.29,A2356raw14.mat_Line37030
25,12,0,-52.01,0.002,370.31,A2356raw14.mat_Line37032
25,12,0,-51,-0.008,370.32,A2356raw14.mat_Line37033
25,12,0,-49.82,-0.007,370.33,A2356raw14.mat_Line37034
25,12,0,-45.73,-0.006,370.35,A2356raw14.mat_Line37036
25,12,0,-49.69,0.01,370.4,A2356raw14.mat_Line37041
25,12,0,-51.69,0.006,370.42,A2356raw14.mat_Line37043
25,12,0,-51.36,0.006,370.43,A2356raw14.mat_Line37044
25,12,-0,-49.62,0.003,370.44,A2356raw14.mat_Line37045
25,12,0,-48.23,0.002,370.45,A2356raw14.mat_Line37046
25,12,0,-46.58,0.007,370.46,A2356raw14.mat_Line37047
25,12,0,-44.01,0.013,370.47,A2356raw14.mat_Line37048
25,12,0,-44.03,-0.006,370.48,A2356raw14.mat_Line37049
25,12,0,-45.31,0.007,370.49,A2356raw14.mat_Line37050
25,12,-0,-46.68,-0.006,370.5,A2356raw14.mat_Line37051
25,12,0,-49.6,0.013,370.51,A2356raw14.mat_Line37052
25,12,-0,-51.24,-0.003,370.52,A2356raw14.mat_Line37053
25,12,0,-51.48,0.006,370.53,A2356raw14.mat_Line37054
25,12,0,-46.3,0.002,370.68,A2356raw14.mat_Line37069
25,12,0,-44.96,0.01,370.69,A2356raw14.mat_Line37070
25,12,0,-43.45,0.01,370.7,A2356raw14.mat_Line37071
25,12,0,-44.1,0.006,370.71,A2356raw14.mat_Line37072
25,12,0,-45.28,-0.007,370.72,A2356raw14.mat_Line37073
25,12,0,-47.56,0.009,370.73,A2356raw14.mat_Line37074
25,12,-0,-49.72,-0.004,370.74,A2356raw14.mat_Line37075
25,12,0,-51.02,-0.007,370.75,A2356raw14.mat_Line37076
25,12,0,-51.52,-0.008,370.76,A2356raw14.mat_Line37077
25,12,0,-51.16,0.01,370.77,A2356raw14.mat_Line37078
25,12,0,-50.2,0.007,370.78,A2356raw14.mat_Line37079
25,12,0,-46.04,-0.008,370.8,A2356raw14.mat_Line37081
25,12,0,-45.21,0,371.28,A2356raw14.mat_Line37129
25,12,0,-47.49,-0.014,371.29,A2356raw14.mat_Line37130
25,12,0,-50.94,-0.001,371.31,A2356raw14.mat_Line37132
25,12,0,-48.55,-0.001,371.35,A2356raw14.mat_Line37136
25,12,0,-45.74,0.002,372.04,A2356raw14.mat_Line37205
25,12,0,-50.81,0.009,372.1,A2356raw14.mat_Line37211
25,12,0,-46.6,-0.001,372.94,A2356raw14.mat_Line37295
25,12,0,-50.81,0.003,373,A2356raw14.mat_Line37301
25,12,0,-51.39,0.003,373.14,A2356raw14.mat_Line37315
25,12,0,-47.49,0.01,373.16,A2356raw14.mat_Line37317
25,12,0,-47.93,-0.008,373.21,A2356raw14.mat_Line37322
25,12,-0,-44.82,0.002,373.3,A2356raw14.mat_Line37331
25,12,0,-45.97,0.006,373.31,A2356raw14.mat_Line37332
25,12,-0,-47.95,-0.004,373.32,A2356raw14.mat_Line37333
25,12,0,-49.61,-0.008,373.33,A2356raw14.mat_Line37334
25,12,0,-51.45,0.002,373.36,A2356raw14.mat_Line37337
25,12,0,-51.08,0.013,373.37,A2356raw14.mat_Line37338
25,12,0,-45.12,0.002,373.4,A2356raw14.mat_Line37341
25,12,0,-44.6,0.009,373.41,A2356raw14.mat_Line37342
25,12,0,-45.44,-0.001,373.42,A2356raw14.mat_Line37343
25,12,0,-51.89,-0.003,373.46,A2356raw14.mat_Line37347
25,12,0,-50.91,-0.004,373.48,A2356raw14.mat_Line37349
25,12,0,-49.73,0.01,373.49,A2356raw14.mat_Line37350
25,12,0,-44.7,-0.008,373.52,A2356raw14.mat_Line37353
25,12,0,-45.24,0,373.53,A2356raw14.mat_Line37354
25,12,0,-48.27,0.003,373.55,A2356raw14.mat_Line37356
25,12,0,-51.07,0,373.56,A2356raw14.mat_Line37357
25,12,0,-51.04,-0.001,373.7,A2356raw14.mat_Line37371
25,12,0,-44.6,-0.008,373.75,A2356raw14.mat_Line37376
25,12,0,-50.78,0.01,374.02,A2356raw14.mat_Line37403
25,12,0,-51.22,-0.01,374.03,A2356raw14.mat_Line37404
25,12,0,-51,-0.006,374.04,A2356raw14.mat_Line37405
25,12,0,-45.58,-0.001,374.07,A2356raw14.mat_Line37408
25,12,0,-48.88,-0.004,374.23,A2356raw14.mat_Line37424
25,12,-0,-51.86,0,374.25,A2356raw14.mat_Line37426
25,12,0,-52.07,0.007,374.26,A2356raw14.mat_Line37427
25,12,-0,-50.71,-0.006,374.27,A2356raw14.mat_Line37428
25,12,0,-48.62,-0.004,374.28,A2356raw14.mat_Line37429
25,12,0,-46.97,-0.001,374.29,A2356raw14.mat_Line37430
25,12,0,-44.93,-0.007,374.3,A2356raw14.mat_Line37431
25,12,0,-44.37,-0.001,374.31,A2356raw14.mat_Line37432
25,12,0,-45.37,0.007,374.32,A2356raw14.mat_Line37433
25,12,0,-46.2,0.01,374.33,A2356raw14.mat_Line37434
25,12,0,-48.57,-0.003,374.34,A2356raw14.mat_Line37435
25,12,0,-50.61,0.012,374.35,A2356raw14.mat_Line37436
25,12,0,-51.43,0.003,374.36,A2356raw14.mat_Line37437
25,12,0,-45.19,-3.952,375.31,A2356raw14.mat_Line37532
25,12,0,-50.54,-3.998,376.07,A2356raw14.mat_Line37608
25,12,0,-51.25,-3.998,376.18,A2356raw14.mat_Line37619
25,12,0,-50.19,-4,377.3,A2356raw14.mat_Line37731
25,12,0,-49.44,-3.99,377.33,A2356raw14.mat_Line37734
25,12,0,-48.3,-3.996,377.34,A2356raw14.mat_Line37735
25,12,0,-44.98,-3.993,377.38,A2356raw14.mat_Line37739
25,12,0,-46.31,-4,377.39,A2356raw14.mat_Line37740
25,12,0,-48.36,-3.995,377.4,A2356raw14.mat_Line37741
25,12,0,-49.44,-4,377.41,A2356raw14.mat_Line37742
25,12,0,-50.17,-4.003,377.42,A2356raw14.mat_Line37743
25,12,0,-50.89,-3.983,377.43,A2356raw14.mat_Line37744
25,12,0,-47.14,-3.986,377.46,A2356raw14.mat_Line37747
25,12,0,-45.1,-3.998,377.47,A2356raw14.mat_Line37748
25,12,0,-45.18,-3.988,377.49,A2356raw14.mat_Line37750
25,12,0,-47,-3.996,377.62,A2356raw14.mat_Line37763
25,12,-0,-51.05,-3.995,377.65,A2356raw14.mat_Line37766
25,12,0,-50.63,-3.999,377.66,A2356raw14.mat_Line37767
25,12,0,-48.45,-4.002,377.68,A2356raw14.mat_Line37769
25,12,0,-45.35,-4,377.7,A2356raw14.mat_Line37771
25,12,0,-44.93,-4.003,377.71,A2356raw14.mat_Line37772
25,12,0,-47.17,-3.996,377.73,A2356raw14.mat_Line37774
25,12,0,-48.6,-3.999,377.97,A2356raw14.mat_Line37798
25,12,0,-45.05,-3.992,378.38,A2356raw14.mat_Line37839
25,12,0,-51.08,-3.995,378.45,A2356raw14.mat_Line37846
25,12,0,-50.15,-3.995,378.46,A2356raw14.mat_Line37847
25,12,0,-49.03,-4.003,378.47,A2356raw14.mat_Line37848
