RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,FY
25,12,0,-254.15,-3.557,37.62,448.85,A2356raw14.mat_Line3763,610.144485257189
25,12,0,-255.87,-3.491,37.63,443.87,A2356raw14.mat_Line3764,614.924972299567
25,12,0,-257.61,-3.408,37.64,441.23,A2356raw14.mat_Line3765,619.853950434971
25,12,0,-259.62,-3.325,37.65,439.22,A2356raw14.mat_Line3766,625.527085344985
25,12,0,-259.9,-3.091,37.68,431.14,A2356raw14.mat_Line3769,627.449156846552
25,12,0,-245.58,3.467,38.5,-409.72,A2356raw14.mat_Line3851,-588.084275761759
25,12,0,-247.41,3.557,38.51,-415.3,A2356raw14.mat_Line3852,-592.5108033352
25,12,0,-250.15,3.626,38.52,-424.15,A2356raw14.mat_Line3853,-599.40948379256
25,12,0,-252.35,3.703,38.53,-435.34,A2356raw14.mat_Line3854,-604.88354585334
25,12,0,-252.84,3.789,38.54,-447.15,A2356raw14.mat_Line3855,-605.865927662352
25,12,0,-251.9,3.873,38.55,-458.16,A2356raw14.mat_Line3856,-603.130224719721
25,12,0,-248.8,3.942,38.56,-465.92,A2356raw14.mat_Line3857,-594.825756216948
25,12,0,-245.75,4.028,38.57,-469.46,A2356raw14.mat_Line3858,-586.635123247909
25,12,0,-242.52,4.108,38.58,-469.29,A2356raw14.mat_Line3859,-578.031113820032
25,12,0,-240.78,4.184,38.59,-466.62,A2356raw14.mat_Line3860,-573.325389387365
25,12,0,-240.64,4.257,38.6,-464.89,A2356raw14.mat_Line3861,-572.7782047862
25,12,0,-242.49,4.336,38.61,-466.12,A2356raw14.mat_Line3862,-577.369592029941
25,12,-0,-244.21,4.41,38.62,-471.55,A2356raw14.mat_Line3863,-581.645914181327
25,12,-0,-246.89,4.493,38.63,-480.26,A2356raw14.mat_Line3864,-588.399387519798
25,12,0,-247.96,4.581,38.64,-491.3,A2356raw14.mat_Line3865,-590.976761792572
25,12,0,-248.51,4.659,38.65,-502.64,A2356raw14.mat_Line3866,-592.23376055079
25,12,0,-244.46,4.815,38.67,-517.22,A2356raw14.mat_Line3868,-581.422599529414
25,12,0,-241.92,4.91,38.68,-517.35,A2356raw14.mat_Line3869,-574.680429331256
25,12,0,-239.23,4.979,38.69,-512.99,A2356raw14.mat_Line3870,-567.621700957308
25,12,0,-238.14,5.067,38.7,-506.91,A2356raw14.mat_Line3871,-564.66369504899
25,12,0,-244.49,5.146,38.71,-462.29,A2356raw15.mat_Line3872,-580.894841737471
25,12,0,-240.58,5.229,38.72,-503.63,A2356raw14.mat_Line3873,-570.674034499057
25,12,0,-242.09,5.318,38.73,-508.76,A2356raw14.mat_Line3874,-574.421748358885
25,12,0,-245.06,5.394,38.74,-516.99,A2356raw14.mat_Line3875,-581.963349704861
25,12,0,-247.68,5.559,38.76,-536.57,A2356raw14.mat_Line3877,-588.481892222007
25,12,0,-246.41,5.636,38.77,-543.4,A2356raw14.mat_Line3878,-585.089136919649
25,12,0,-244.82,5.707,38.78,-544.8,A2356raw14.mat_Line3879,-580.886851686955
25,12,0,-242.82,5.79,38.79,-540.12,A2356raw14.mat_Line3880,-575.621616848331
25,12,0,-238.12,5.872,38.8,-487.68,A2356raw15.mat_Line3881,-563.436710256138
25,12,0,-240.32,6.025,38.82,-521.62,A2356raw14.mat_Line3883,-568.896701152716
25,12,0,-242.32,6.111,38.83,-523.02,A2356raw14.mat_Line3884,-573.934514433019
25,12,0,-244.39,6.196,38.84,-528.78,A2356raw14.mat_Line3885,-579.161639267244
25,12,0,-245.05,6.269,38.85,-513.3,A2356raw15.mat_Line3886,-580.77757398441
25,12,0,-248.9,6.346,38.86,-547.27,A2356raw14.mat_Line3887,-590.618213402842
25,12,-0,-250.46,6.431,38.87,-556.27,A2356raw14.mat_Line3888,-594.552675092959
25,12,0,-240.12,6.518,38.88,-520.41,A2356raw15.mat_Line3889,-567.838058486405
25,12,0,-249.18,6.584,38.89,-561.26,A2356raw14.mat_Line3890,-591.082490978788
25,12,0,-237.06,6.664,38.9,-511.86,A2356raw15.mat_Line3891,-559.853392386192
25,12,0,-244.64,6.747,38.91,-545.71,A2356raw14.mat_Line3892,-579.22082185067
25,12,0,-243.83,6.829,38.92,-537.46,A2356raw14.mat_Line3893,-577.05970005976
25,12,0,-244.1,6.91,38.93,-533.74,A2356raw14.mat_Line3894,-577.678158310343
25,12,0,-245.38,6.98,38.94,-534.51,A2356raw14.mat_Line3895,-580.905340532979
25,12,0,-247.73,7.065,38.95,-539.94,A2356raw14.mat_Line3896,-586.877731398718
25,12,0,-245.62,7.154,38.96,-536.24,A2356raw15.mat_Line3897,-581.368396347594
25,12,0,-245.75,7.231,38.97,-543.07,A2356raw15.mat_Line3898,-581.636861854067
25,12,0,-253.7,7.311,38.98,-567.61,A2356raw14.mat_Line3899,-602.06775896779
25,12,0,-253.76,7.396,38.99,-570.88,A2356raw14.mat_Line3900,-602.15044247042
25,12,0,-252.2,7.467,39,-565.91,A2356raw14.mat_Line3901,-598.061198473669
25,12,0,-249.45,7.559,39.01,-555.5,A2356raw14.mat_Line3902,-590.893970224961
25,12,0,-246.29,7.632,39.02,-542.6,A2356raw14.mat_Line3903,-582.703986802703
25,12,0,-245.12,7.712,39.03,-532.35,A2356raw14.mat_Line3904,-579.637383233175
25,12,0,-245.4,7.804,39.04,-527.67,A2356raw14.mat_Line3905,-580.289465034147
25,12,0,-246.71,7.872,39.05,-529.54,A2356raw14.mat_Line3906,-583.607111944561
25,12,0,-249.38,7.951,39.06,-535.76,A2356raw14.mat_Line3907,-590.420815406517
25,12,0,-251.92,8.027,39.07,-544.45,A2356raw14.mat_Line3908,-596.913296030502
25,12,-0,-247.79,8.119,39.08,-561.21,A2356raw15.mat_Line3909,-586.212889448263
25,12,0,-255.74,8.19,39.09,-561.1,A2356raw14.mat_Line3910,-606.664233935301
25,12,0,-255.6,8.269,39.1,-563.28,A2356raw14.mat_Line3911,-606.248427764633
25,12,0,-253.68,8.346,39.11,-558.77,A2356raw14.mat_Line3912,-601.237751289378
25,12,0,-250.53,8.441,39.12,-548.06,A2356raw14.mat_Line3913,-593.054844220442
25,12,0,-247.11,8.504,39.13,-534.07,A2356raw14.mat_Line3914,-584.218135196102
25,12,0,-245.49,8.591,39.14,-521.64,A2356raw14.mat_Line3915,-580.005976171473
25,12,0,-245.45,8.67,39.15,-516.04,A2356raw14.mat_Line3916,-579.856977174026
25,12,0,-245.34,8.746,39.16,-547.22,A2356raw15.mat_Line3917,-579.530978984403
25,12,0,-249.32,8.826,39.17,-523.18,A2356raw14.mat_Line3918,-589.709394493738
25,12,0,-252.39,8.908,39.18,-532.21,A2356raw14.mat_Line3919,-597.566961726139
25,12,0,-254.98,8.981,39.19,-541.68,A2356raw14.mat_Line3920,-604.205996924153
25,12,-0,-256.43,9.064,39.2,-550.39,A2356raw14.mat_Line3921,-607.903940948175
25,12,0,-256.48,9.16,39.21,-554.29,A2356raw14.mat_Line3922,-607.979808189025
25,12,0,-254.26,9.231,39.22,-551.8,A2356raw14.mat_Line3923,-602.210273485958
25,12,0,-251.35,9.311,39.23,-542,A2356raw14.mat_Line3924,-594.66932112663
25,12,0,-247.84,9.403,39.24,-528.48,A2356raw14.mat_Line3925,-585.597761786444
25,12,0,-246.24,9.469,39.25,-516.98,A2356raw14.mat_Line3926,-581.458715759868
25,12,0,-244.38,9.552,39.26,-539.77,A2356raw15.mat_Line3927,-576.650865658107
25,12,0,-246.32,9.629,39.27,-512.01,A2356raw14.mat_Line3928,-581.587321533956
25,12,0,-247.74,9.711,39.28,-518.05,A2356raw14.mat_Line3929,-585.192631916684
25,12,0,-250.58,9.797,39.29,-527.69,A2356raw14.mat_Line3930,-592.449846079622
25,12,0,-253.01,9.873,39.3,-538.11,A2356raw14.mat_Line3931,-598.66886560645
25,12,0,-254.66,9.959,39.31,-546.66,A2356raw14.mat_Line3932,-602.881417407999
25,12,0,-254.12,10.042,39.32,-550.23,A2356raw14.mat_Line3933,-601.451714889881
25,12,0,-252.73,10.115,39.33,-546.35,A2356raw14.mat_Line3934,-597.838634377773
25,12,0,-249.57,10.189,39.34,-535.63,A2356raw14.mat_Line3935,-589.679293167446
25,12,0,-246.41,10.268,39.35,-521.49,A2356raw14.mat_Line3936,-581.536453230096
25,12,0,-244.3,10.354,39.36,-507.65,A2356raw14.mat_Line3937,-576.096290620012
25,12,0,-244.65,10.424,39.37,-535.59,A2356raw15.mat_Line3938,-576.964368419064
25,12,0,-246.32,10.507,39.38,-541.33,A2356raw15.mat_Line3939,-581.209427053468
25,12,0,-245.98,10.599,39.39,-501.46,A2356raw14.mat_Line3940,-580.30230391388
25,12,0,-247.87,10.666,39.4,-510.01,A2356raw14.mat_Line3941,-585.121894358766
25,12,0,-251.28,10.743,39.41,-520.42,A2356raw14.mat_Line3942,-593.849393880281
25,12,0,-252.47,10.832,39.42,-530.37,A2356raw14.mat_Line3943,-596.875733653897
25,12,0,-252.9,10.905,39.43,-535.65,A2356raw14.mat_Line3944,-597.954450280714
25,12,0,-251.04,10.982,39.44,-535.17,A2356raw14.mat_Line3945,-593.142380276598
25,12,0,-249.09,11.068,39.45,-527.41,A2356raw14.mat_Line3946,-588.102917116838
25,12,0,-245.67,11.157,39.46,-514.81,A2356raw14.mat_Line3947,-579.304085677309
25,12,0,-244.87,11.23,39.47,-529.22,A2356raw15.mat_Line3948,-577.231105002273
25,12,0,-242.65,11.312,39.48,-493.08,A2356raw14.mat_Line3949,-571.526660545963
25,12,0,-243.01,11.396,39.49,-489.83,A2356raw14.mat_Line3950,-572.418898503925
25,12,0,-244.38,11.478,39.5,-492.78,A2356raw14.mat_Line3951,-575.894869083327
25,12,0,-247.71,11.555,39.51,-500.54,A2356raw14.mat_Line3952,-584.39658644212
25,12,0,-250.94,11.63,39.52,-510.17,A2356raw14.mat_Line3953,-592.660386612769
25,12,-0,-253.2,11.687,39.53,-519.33,A2356raw14.mat_Line3954,-598.451247373097
25,12,0,-254.92,11.751,39.54,-526.16,A2356raw14.mat_Line3955,-602.857340601642
25,12,0,-254.46,11.819,39.55,-529.28,A2356raw14.mat_Line3956,-601.650826482982
25,12,0,-251.51,11.857,39.56,-526.32,A2356raw14.mat_Line3957,-594.051742229842
25,12,0,-247.78,11.893,39.57,-517.94,A2356raw14.mat_Line3958,-584.468875269694
25,12,0,-244.57,11.926,39.58,-505.81,A2356raw14.mat_Line3959,-576.240626768081
25,12,0,-242.36,11.946,39.59,-493.68,A2356raw14.mat_Line3960,-570.586872512123
25,12,0,-242.29,11.965,39.6,-487.58,A2356raw14.mat_Line3961,-570.402494367479
25,12,0,-243.83,11.989,39.61,-489.75,A2356raw14.mat_Line3962,-574.329788398771
25,12,0,-247.64,12.003,39.62,-500.02,A2356raw14.mat_Line3963,-584.076562148323
25,12,0,-252.57,11.996,39.63,-515.58,A2356raw14.mat_Line3964,-596.732572829016
25,12,0,-257.56,12.013,39.64,-532.87,A2356raw14.mat_Line3965,-609.577044821948
25,12,0,-261.3,12.015,39.65,-548.14,A2356raw14.mat_Line3966,-619.234960880075
25,12,0,-262.03,12.005,39.66,-557.82,A2356raw14.mat_Line3967,-621.12619995933
25,12,0,-259.62,12,39.67,-556.42,A2356raw14.mat_Line3968,-614.898233418104
25,12,0,-254.45,11.976,39.68,-543.65,A2356raw14.mat_Line3969,-601.575116270385
25,12,0,-248.89,11.976,39.69,-522,A2356raw14.mat_Line3970,-587.289263341934
25,12,0,-243.16,11.959,39.7,-499.72,A2356raw14.mat_Line3971,-572.626480842674
25,12,0,-239.68,11.935,39.71,-484.27,A2356raw14.mat_Line3972,-563.752343399508
25,12,0,-240.27,11.942,39.72,-481.15,A2356raw14.mat_Line3973,-565.254578051455
25,12,0,-244.22,11.932,39.73,-490.32,A2356raw14.mat_Line3974,-575.343823413111
25,12,0,-249.52,11.917,39.74,-509.02,A2356raw14.mat_Line3975,-588.923507769548
25,12,0,-256.26,11.899,39.75,-531.32,A2356raw14.mat_Line3976,-606.26160183423
25,12,0,-261.02,11.91,39.76,-551.6,A2356raw14.mat_Line3977,-618.545207693852
25,12,0,-262.49,11.899,39.77,-564.4,A2356raw14.mat_Line3978,-622.35118247107
25,12,0,-254.39,11.893,39.78,-577.24,A2356raw15.mat_Line3979,-601.446912063384
25,12,0,-256.42,11.893,39.79,-550.07,A2356raw14.mat_Line3980,-606.675922108958
25,12,0,-251.07,11.874,39.8,-528.7,A2356raw14.mat_Line3981,-592.916060312947
25,12,0,-246.2,11.856,39.81,-506.57,A2356raw14.mat_Line3982,-580.432889274531
25,12,0,-242.75,11.833,39.82,-491.44,A2356raw14.mat_Line3983,-571.616849987202
25,12,0,-240.47,11.794,39.83,-485.5,A2356raw14.mat_Line3984,-565.808707780022
25,12,0,-241.74,11.754,39.84,-488.41,A2356raw14.mat_Line3985,-569.061648952883
25,12,0,-244.96,11.713,39.85,-498.36,A2356raw14.mat_Line3986,-577.303610327433
25,12,0,-250.22,11.652,39.86,-514.39,A2356raw14.mat_Line3987,-590.804183137561
25,12,0,-254.67,11.594,39.87,-534.97,A2356raw14.mat_Line3988,-602.265586713039
25,12,0,-257.76,11.529,39.88,-554.47,A2356raw14.mat_Line3989,-610.253122276787
25,12,0,-259.79,11.441,39.89,-565.1,A2356raw14.mat_Line3990,-615.52593807991
25,12,0,-259.64,11.363,39.9,-564.35,A2356raw14.mat_Line3991,-615.166146535271
25,12,0,-254.55,11.276,39.91,-566.79,A2356raw15.mat_Line3992,-602.066405514854
25,12,0,-251.8,11.179,39.92,-536.53,A2356raw14.mat_Line3993,-595.024567591735
25,12,0,-247.18,11.088,39.93,-518.3,A2356raw14.mat_Line3994,-583.196788109369
25,12,0,-243.7,10.992,39.94,-503,A2356raw14.mat_Line3995,-574.320570094912
25,12,0,-242.59,10.882,39.95,-493.75,A2356raw14.mat_Line3996,-571.52188248702
25,12,0,-242.77,10.779,39.96,-493.41,A2356raw14.mat_Line3997,-572.019374486977
25,12,0,-244.89,10.689,39.97,-502.71,A2356raw14.mat_Line3998,-577.476314063054
25,12,-0,-249.07,10.579,39.98,-519.37,A2356raw14.mat_Line3999,-588.235387396284
25,12,0,-254.06,10.503,39.99,-539.19,A2356raw14.mat_Line4000,-601.099243388779
25,12,0,-257.76,10.408,40,-554.65,A2356raw14.mat_Line4001,-610.682734839046
25,12,0,-258.01,10.334,40.01,-562.2,A2356raw14.mat_Line4002,-611.360217964449
25,12,0,-255.26,10.252,40.02,-559,A2356raw14.mat_Line4003,-604.297955998379
25,12,0,-252.33,10.196,40.03,-547.34,A2356raw14.mat_Line4004,-596.773629548041
25,12,0,-250.16,10.116,40.04,-532.37,A2356raw14.mat_Line4005,-591.226827636494
25,12,0,-249.92,10.053,40.05,-542.21,A2356raw15.mat_Line4006,-590.637475848749
25,12,-0,-245.69,10.002,40.06,-512.79,A2356raw14.mat_Line4007,-579.803492051783
25,12,0,-246.81,9.95,40.07,-512.11,A2356raw14.mat_Line4008,-582.697861043734
25,12,0,-247.83,9.876,40.08,-518.29,A2356raw14.mat_Line4009,-585.34808056905
25,12,0,-250.16,9.81,40.09,-530.87,A2356raw14.mat_Line4010,-591.363837563241
25,12,0,-253.4,9.741,40.1,-545.67,A2356raw14.mat_Line4011,-599.7355995396
25,12,0,-255.66,9.668,40.11,-557.03,A2356raw14.mat_Line4012,-605.598898248248
25,12,0,-255.32,9.611,40.12,-561.12,A2356raw14.mat_Line4013,-604.749560137453
25,12,0,-252.74,9.528,40.13,-556.94,A2356raw14.mat_Line4014,-598.1388323489
25,12,0,-248.77,9.436,40.14,-543.43,A2356raw15.mat_Line4015,-587.970333459904
25,12,0,-247.2,9.367,40.15,-537.37,A2356raw14.mat_Line4016,-583.972504201544
25,12,0,-246.24,9.29,40.16,-530.98,A2356raw14.mat_Line4017,-581.547597412218
25,12,0,-247.55,9.197,40.17,-529.7,A2356raw14.mat_Line4018,-584.957901511697
25,12,0,-253.5,9.111,40.18,-546.64,A2356raw15.mat_Line4019,-600.315093572342
25,12,0,-252.78,9.022,40.19,-540.25,A2356raw14.mat_Line4020,-598.507975182827
25,12,0,-255.85,8.926,40.2,-557.52,A2356raw15.mat_Line4021,-606.484117708996
25,12,0,-255.49,8.827,40.21,-555.64,A2356raw14.mat_Line4022,-605.612030272583
25,12,0,-254.35,8.744,40.22,-560.62,A2356raw14.mat_Line4023,-602.717877724865
25,12,0,-252.15,8.646,40.23,-559.39,A2356raw14.mat_Line4024,-597.102222654401
25,12,0,-249.28,8.555,40.24,-553.96,A2356raw14.mat_Line4025,-589.766428841473
25,12,0,-247.22,8.455,40.25,-545.42,A2356raw14.mat_Line4026,-584.530859874348
25,12,0,-246.35,8.374,40.26,-538.75,A2356raw14.mat_Line4027,-582.346178937727
25,12,0,-247.09,8.295,40.27,-535.8,A2356raw14.mat_Line4028,-584.297533570342
25,12,0,-248.22,8.209,40.28,-536.72,A2356raw14.mat_Line4029,-587.258868069938
25,12,0,-250.08,8.126,40.29,-540.76,A2356raw14.mat_Line4030,-592.102111059198
25,12,0,-251.07,8.057,40.3,-547.43,A2356raw14.mat_Line4031,-594.70055631726
25,12,0,-252.3,7.983,40.31,-556.14,A2356raw14.mat_Line4032,-597.924787019035
25,12,0,-252.71,7.921,40.32,-565.3,A2356raw14.mat_Line4033,-599.027492635124
25,12,0,-253.62,7.847,40.33,-572.45,A2356raw14.mat_Line4034,-601.431559502612
25,12,0,-252.27,7.788,40.34,-573.69,A2356raw14.mat_Line4035,-597.990147412771
25,12,0,-251.4,7.712,40.35,-535.21,A2356raw15.mat_Line4036,-595.802898096356
25,12,0,-247.66,7.652,40.36,-556.12,A2356raw14.mat_Line4037,-586.21265292881
25,12,0,-250.5,7.577,40.37,-521.53,A2356raw15.mat_Line4038,-593.586372375108
25,12,0,-245.69,7.502,40.38,-535.28,A2356raw14.mat_Line4039,-581.261836609863
25,12,0,-245.82,7.439,40.39,-532.16,A2356raw14.mat_Line4040,-581.645878412447
25,12,0,-247.19,7.348,40.4,-535.75,A2356raw14.mat_Line4041,-585.243859334707
25,12,0,-249.57,7.275,40.41,-543.37,A2356raw14.mat_Line4042,-591.43592944773
25,12,0,-258.2,7.185,40.42,-534.93,A2356raw15.mat_Line4043,-613.832581438374
25,12,0,-258.9,7.105,40.43,-539.91,A2356raw15.mat_Line4044,-615.722966562751
25,12,0,-255.49,7.029,40.44,-571.67,A2356raw14.mat_Line4045,-606.953860695133
25,12,0,-254.56,6.952,40.45,-572.14,A2356raw14.mat_Line4046,-604.619313013328
25,12,0,-251.27,6.867,40.46,-565.91,A2356raw14.mat_Line4047,-596.193985290742
25,12,0,-249.02,6.78,40.47,-554.88,A2356raw14.mat_Line4048,-590.470815630707
25,12,0,-246.63,6.695,40.48,-543.37,A2356raw14.mat_Line4049,-584.394194195137
25,12,0,-245.62,6.605,40.49,-535.28,A2356raw14.mat_Line4050,-581.884010662529
25,12,0,-246.69,6.519,40.5,-532.96,A2356raw14.mat_Line4051,-584.729222388667
25,12,0,-248.6,6.429,40.51,-536.38,A2356raw14.mat_Line4052,-589.751555758481
25,12,0,-251.19,6.345,40.52,-543.55,A2356raw14.mat_Line4053,-596.536335225758
25,12,0,-260.11,6.254,40.53,-520.08,A2356raw15.mat_Line4054,-619.783398935353
25,12,0,-256.72,6.176,40.54,-560.05,A2356raw14.mat_Line4055,-611.067571521779
25,12,0,-257.77,6.091,40.55,-565.19,A2356raw14.mat_Line4056,-613.902917358804
25,12,0,-256.71,6.01,40.56,-565.35,A2356raw14.mat_Line4057,-611.25386082844
25,12,0,-253.24,5.932,40.57,-559.44,A2356raw14.mat_Line4058,-602.352241471271
25,12,0,-251.85,5.859,40.58,-499.09,A2356raw15.mat_Line4059,-598.8482834663
25,12,0,-247.73,5.785,40.59,-536.42,A2356raw14.mat_Line4060,-588.291022166934
25,12,0,-247.01,5.697,40.6,-526.95,A2356raw14.mat_Line4061,-586.552500950919
25,12,0,-248.78,5.627,40.61,-523.23,A2356raw14.mat_Line4062,-591.226749072273
25,12,0,-250.76,5.546,40.62,-525.09,A2356raw14.mat_Line4063,-596.471660222921
25,12,0,-253.74,5.47,40.63,-530.4,A2356raw14.mat_Line4064,-604.317736669193
25,12,0,-255.97,5.391,40.64,-537.72,A2356raw14.mat_Line4065,-610.240547324501
25,12,-0,-257.18,5.324,40.65,-543.47,A2356raw14.mat_Line4066,-613.501753743427
25,12,0,-257.57,5.251,40.66,-547.2,A2356raw14.mat_Line4067,-614.643540916183
25,12,0,-255.77,5.162,40.67,-546.58,A2356raw14.mat_Line4068,-610.113954309613
25,12,-0,-253.01,5.093,40.68,-541.27,A2356raw14.mat_Line4069,-603.060668505106
25,12,0,-250.48,5.017,40.69,-532.26,A2356raw14.mat_Line4070,-596.630856796908
25,12,0,-248.32,4.937,40.7,-521.54,A2356raw14.mat_Line4071,-591.179754586998
25,12,0,-248,4.861,40.71,-512.06,A2356raw14.mat_Line4072,-590.496950224718
25,12,0,-251.21,4.699,40.73,-504.63,A2356raw14.mat_Line4074,-599.16053623168
25,12,0,-254,4.622,40.74,-505.9,A2356raw14.mat_Line4075,-606.590320089406
25,12,0,-256.17,4.526,40.75,-508.87,A2356raw14.mat_Line4076,-612.471794023109
25,12,0,-257.44,4.447,40.76,-512.15,A2356raw14.mat_Line4077,-615.9814595613
25,12,0,-258.07,4.369,40.77,-513.56,A2356raw14.mat_Line4078,-617.826730625562
25,12,0,-256.45,4.281,40.78,-512.16,A2356raw14.mat_Line4079,-613.821372678216
25,12,0,-254.72,4.2,40.79,-507.34,A2356raw14.mat_Line4080,-609.520330444113
25,12,0,-251.72,4.134,40.8,-498.63,A2356raw14.mat_Line4081,-601.873834219577
25,12,-0,-249.81,4.045,40.81,-487.75,A2356raw14.mat_Line4082,-597.149714357799
25,12,-0,-249.2,3.953,40.82,-476.73,A2356raw14.mat_Line4083,-595.834409103655
25,12,-0,-250.16,3.868,40.83,-468.67,A2356raw14.mat_Line4084,-598.603571841084
25,12,-0,-251.74,3.802,40.84,-463.57,A2356raw14.mat_Line4085,-602.946031037133
25,12,0,-254.17,3.716,40.85,-461.57,A2356raw14.mat_Line4086,-609.60186205138
25,12,0,-256.46,3.657,40.86,-461.14,A2356raw14.mat_Line4087,-615.822755948076
25,12,0,-258.01,3.568,40.87,-461.3,A2356raw14.mat_Line4088,-620.238810617321
25,12,0,-258.36,3.491,40.88,-460.53,A2356raw14.mat_Line4089,-621.473504618118
25,12,-0,-257.15,3.419,40.89,-458.04,A2356raw14.mat_Line4090,-618.595186156657
25,12,-0,-249.48,3.167,40.92,-434.41,A2356raw14.mat_Line4093,-599.605628236297
25,12,0,-232.1,-4.977,41.94,475.38,A2356raw14.mat_Line4195,549.313609701559
25,12,0,-235.27,-5.133,41.96,485.59,A2356raw14.mat_Line4197,557.180556645823
25,12,0,-238.01,-5.223,41.97,491.62,A2356raw14.mat_Line4198,564.072118258943
25,12,0,-240.89,-5.296,41.98,497.19,A2356raw14.mat_Line4199,571.365341875323
25,12,0,-241.5,-5.461,42,505.08,A2356raw14.mat_Line4201,572.683725188479
25,12,0,-240.01,-5.537,42.01,504.93,A2356raw14.mat_Line4202,568.739312498866
25,12,0,-238.04,-5.62,42.02,502.78,A2356raw14.mat_Line4203,563.561592417449
25,12,0,-235.83,-5.706,42.03,499.54,A2356raw14.mat_Line4204,557.777653407476
25,12,0,-234.64,-5.783,42.04,497.99,A2356raw14.mat_Line4205,554.630258100114
25,12,0,-233.89,-5.868,42.05,498.62,A2356raw14.mat_Line4206,552.604930440703
25,12,0,-235.15,-5.943,42.06,502.19,A2356raw14.mat_Line4207,555.738226887786
25,12,0,-236.75,-6.028,42.07,506.97,A2356raw14.mat_Line4208,559.734776394972
25,12,0,-239.19,-6.112,42.08,512.36,A2356raw14.mat_Line4209,565.893073200417
25,12,0,-241.71,-6.188,42.09,518.56,A2356raw14.mat_Line4210,572.276932209119
25,12,0,-242.59,-6.27,42.1,523.35,A2356raw14.mat_Line4211,574.446236800892
25,12,0,-243.66,-6.336,42.11,525.07,A2356raw14.mat_Line4212,577.124861543359
25,12,0,-242.13,-6.416,42.12,523.51,A2356raw14.mat_Line4213,573.104658938562
25,12,0,-240.28,-6.513,42.13,519.5,A2356raw14.mat_Line4214,568.253634179859
25,12,0,-237.76,-6.578,42.14,514.84,A2356raw14.mat_Line4215,561.729013252889
25,12,0,-236.35,-6.661,42.15,511.44,A2356raw14.mat_Line4216,558.039684532593
25,12,0,-236.39,-6.735,42.16,511.3,A2356raw14.mat_Line4217,558.072136280955
25,12,0,-237.98,-6.818,42.17,514.09,A2356raw14.mat_Line4218,562.063870444376
25,12,0,-239.28,-6.896,42.18,519.03,A2356raw14.mat_Line4219,565.322166837221
25,12,0,-241.3,-6.982,42.19,525.37,A2356raw14.mat_Line4220,570.42342065873
25,12,0,-242.89,-7.065,42.2,532.64,A2356raw14.mat_Line4221,574.430607807731
25,12,0,-240.13,-7.138,42.21,512.2,A2356raw15.mat_Line4222,567.288759768091
25,12,0,-244.53,-7.222,42.22,539.62,A2356raw14.mat_Line4223,578.508219604313
25,12,0,-243.55,-7.298,42.23,537.15,A2356raw14.mat_Line4224,575.927745007604
25,12,0,-242.16,-7.368,42.24,532.35,A2356raw14.mat_Line4225,572.303983168999
25,12,0,-240.29,-7.455,42.25,526.79,A2356raw14.mat_Line4226,567.442705400593
25,12,0,-239.15,-7.531,42.26,521.99,A2356raw14.mat_Line4227,564.466265589948
25,12,0,-239,-7.622,42.27,520.28,A2356raw14.mat_Line4228,564.014923280193
25,12,-0,-239.25,-7.706,42.28,522.29,A2356raw14.mat_Line4229,564.59362392773
25,12,0,-240.64,-7.779,42.29,526.92,A2356raw14.mat_Line4230,568.099342645818
25,12,0,-238.07,-7.864,42.3,518.72,A2356raw15.mat_Line4231,561.465521570588
25,12,0,-244.34,-7.938,42.31,541.63,A2356raw14.mat_Line4232,577.47301857517
25,12,0,-245.04,-8.02,42.32,547.22,A2356raw14.mat_Line4233,579.213539521114
25,12,-0,-244.7,-8.116,42.33,549.09,A2356raw14.mat_Line4234,578.276273812133
25,12,-0,-244.76,-8.191,42.34,545.84,A2356raw14.mat_Line4235,578.380975937516
25,12,0,-243.07,-8.28,42.35,538.71,A2356raw14.mat_Line4236,573.989594833338
