RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,-0,-259.03,2.851,419.41,-320.63,6783,R20_FZ_250_filtered
25,12,0,-258.98,-6.142,289.62,513.62,2340,R20_FZ_250_filtered
25,12,0,-258.95,9.25,282.6,-583.36,1639,R20_FZ_250_filtered
25,12,0,-258.93,-6.927,424.63,543.85,7304,R20_FZ_250_filtered
25,12,0,-258.91,1.074,250.84,-146.49,595,R20_FZ_250_filtered
25,12,0,-258.85,5.531,249.73,-491.54,484,R20_FZ_250_filtered
25,12,0,-258.85,-4.164,256.32,425.98,1142,R20_FZ_250_filtered
25,12,-0,-258.85,5.675,418.7,-502.08,6712,R20_FZ_250_filtered
25,12,-0,-258.82,7.858,249.15,-562.23,426,R20_FZ_250_filtered
25,12,0,-258.77,-3.87,290.19,402.89,2397,R20_FZ_250_filtered
25,12,0,-258.76,-4.815,256.16,458.72,1126,R20_FZ_250_filtered
25,12,-0,-258.76,2.678,284.25,-300.93,1804,R20_FZ_250_filtered
25,12,0,-258.74,0.347,278.75,-54.07,1255,R20_FZ_250_filtered
25,12,0,-258.72,8.319,249.03,-570.78,414,R20_FZ_250_filtered
25,12,0,-258.71,9.275,248.79,-582.73,390,R20_FZ_250_filtered
25,12,0,-258.68,-3.302,256.54,365.96,1164,R20_FZ_250_filtered
25,12,0,-258.68,5.98,418.62,-512.93,6704,R20_FZ_250_filtered
25,12,0,-258.67,-2.963,290.42,334.02,2420,R20_FZ_250_filtered
25,12,0,-258.62,5.553,418.73,-494.16,6715,R20_FZ_250_filtered
25,12,-0,-258.59,-4.309,290.08,430.81,2386,R20_FZ_250_filtered
25,12,0,-258.57,6.422,283.31,-525.81,1710,R20_FZ_250_filtered
25,12,0,-258.54,8.836,282.71,-581.03,1650,R20_FZ_250_filtered
25,12,0,-258.54,9.456,417.75,-592.35,6617,R20_FZ_250_filtered
25,12,0,-258.53,8.814,248.91,-577.75,402,R20_FZ_250_filtered
25,12,0,-258.53,-6.31,424.78,524.94,7319,R20_FZ_250_filtered
25,12,0,-258.47,8.954,417.88,-585.36,6630,R20_FZ_250_filtered
25,12,0,-258.41,12.213,248.01,-592.33,312,R20_FZ_250_filtered
25,12,0,-258.41,8.389,249.01,-574.5,412,R20_FZ_250_filtered
25,12,0,-258.41,4.485,283.8,-434.3,1759,R20_FZ_250_filtered
25,12,0,-258.4,9.405,417.76,-591.1,6618,R20_FZ_250_filtered
25,12,0,-258.38,12.124,417.08,-596.64,6550,R20_FZ_250_filtered
25,12,0,-258.37,12.279,247.89,-597.58,300,R20_FZ_250_filtered
25,12,0,-258.35,0.454,278.77,-66.47,1257,R20_FZ_250_filtered
25,12,0,-258.35,2.505,419.49,-293.65,6791,R20_FZ_250_filtered
25,12,0,-258.35,-5.363,425.02,486.01,7343,R20_FZ_250_filtered
25,12,0,-258.33,6.437,249.5,-527.68,461,R20_FZ_250_filtered
25,12,0,-258.33,-1.026,290.91,131.76,2469,R20_FZ_250_filtered
25,12,0,-258.28,11.038,248.35,-586.61,346,R20_FZ_250_filtered
25,12,0,-258.26,9.291,282.59,-584.44,1638,R20_FZ_250_filtered
25,12,0,-258.24,5.832,283.46,-498.19,1725,R20_FZ_250_filtered
25,12,0,-258.23,-4.754,289.97,454.38,2375,R20_FZ_250_filtered
25,12,0,-258.21,-4.762,425.17,460.57,7358,R20_FZ_250_filtered
25,12,0,-258.18,-0.343,257.27,43.2,1237,R20_FZ_250_filtered
25,12,0,-258.18,10.626,282.26,-591.41,1605,R20_FZ_250_filtered
25,12,0,-258.18,7.35,283.08,-554.35,1687,R20_FZ_250_filtered
25,12,-0,-258.18,12.248,416.97,-598.99,6539,R20_FZ_250_filtered
25,12,0,-258.11,0.716,250.93,-102.14,604,R20_FZ_250_filtered
25,12,0,-258.1,-5.508,289.78,490.98,2356,R20_FZ_250_filtered
25,12,0,-258.07,7.564,249.22,-558.38,433,R20_FZ_250_filtered
25,12,0,-258.06,8.872,282.7,-581.17,1649,R20_FZ_250_filtered
25,12,0,-258.04,9.698,282.49,-587.38,1628,R20_FZ_250_filtered
25,12,0,-258.02,11.973,248.12,-590.14,323,R20_FZ_250_filtered
25,12,0,-258.01,9.68,248.69,-581.94,380,R20_FZ_250_filtered
25,12,0,-258.01,-5.684,424.94,501.37,7335,R20_FZ_250_filtered
25,12,0,-258,1.444,419.76,-180.27,6818,R20_FZ_250_filtered
25,12,0,-257.99,9.238,248.8,-580.7,391,R20_FZ_250_filtered
25,12,0,-257.99,4.168,283.88,-419.41,1767,R20_FZ_250_filtered
25,12,0,-257.98,3.384,419.27,-369.02,6769,R20_FZ_250_filtered
25,12,0,-257.97,8.854,248.9,-578.84,401,R20_FZ_250_filtered
25,12,0,-257.94,9.723,248.68,-584.75,379,R20_FZ_250_filtered
25,12,0,-257.93,11.472,248.23,-590.64,334,R20_FZ_250_filtered
25,12,0,-257.93,-6.792,289.46,537.34,2324,R20_FZ_250_filtered
25,12,0,-257.93,-3.718,290.23,394.66,2401,R20_FZ_250_filtered
25,12,0,-257.92,5.39,283.57,-478.65,1736,R20_FZ_250_filtered
25,12,0,-257.92,-6.517,424.73,531.92,7314,R20_FZ_250_filtered
25,12,0,-257.91,-4.633,290,450.97,2378,R20_FZ_250_filtered
25,12,0,-257.89,12.287,281.7,-598.51,1549,R20_FZ_250_filtered
25,12,0,-257.89,2.335,284.33,-273.34,1812,R20_FZ_250_filtered
25,12,0,-257.89,-3.278,290.34,362.86,2412,R20_FZ_250_filtered
25,12,0,-257.86,10.801,417.42,-594.96,6584,R20_FZ_250_filtered
25,12,0,-257.86,10.332,417.53,-594.36,6595,R20_FZ_250_filtered
25,12,0,-257.85,9.741,282.48,-588.61,1627,R20_FZ_250_filtered
25,12,0,-257.84,-1.638,256.95,204.35,1205,R20_FZ_250_filtered
25,12,0,-257.84,0.914,278.88,-126.18,1268,R20_FZ_250_filtered
25,12,0,-257.84,-5.074,289.89,471.89,2367,R20_FZ_250_filtered
25,12,0,-257.79,7.301,418.29,-559.78,6671,R20_FZ_250_filtered
25,12,0,-257.78,6.254,249.55,-517.58,466,R20_FZ_250_filtered
25,12,0,-257.78,9.217,282.61,-580.39,1640,R20_FZ_250_filtered
25,12,0,-257.78,-7.141,289.37,547.29,2315,R20_FZ_250_filtered
25,12,0,-257.78,8.454,418,-578.06,6642,R20_FZ_250_filtered
