RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,4,-200.67,10.672,654.036,-425.03,15305,R20_FZ_200_IA-4_filtered
25,12,4,-200.65,-0.67,656.876,136.99,15589,R20_FZ_200_IA-4_filtered
25,12,4,-200.65,-4.346,657.796,391.55,15681,R20_FZ_200_IA-4_filtered
25,12,4,-200.64,10.071,652.976,-424.85,15200,R20_FZ_200_IA-4_filtered
25,12,4,-200.64,11.442,653.316,-414.27,15234,R20_FZ_200_IA-4_filtered
25,12,4,-200.55,10.095,654.186,-434.03,15320,R20_FZ_200_IA-4_filtered
25,12,4,-200.55,-5.18,658.006,422.92,15702,R20_FZ_200_IA-4_filtered
25,12,4,-200.51,9.676,652.876,-437.91,15190,R20_FZ_200_IA-4_filtered
25,12,4,-200.42,-7.471,658.576,470.3,15759,R20_FZ_200_IA-4_filtered
25,12,4,-200.4,-10.898,659.436,473.4,15845,R20_FZ_200_IA-4_filtered
25,12,4,-200.36,1.002,650.706,-61.82,14973,R20_FZ_200_IA-4_filtered
25,12,4,-200.3,-10.352,659.296,475.43,15831,R20_FZ_200_IA-4_filtered
25,12,4,-200.27,-8.784,658.906,478.68,15792,R20_FZ_200_IA-4_filtered
25,12,4,-200.25,-7.062,658.476,465.17,15749,R20_FZ_200_IA-4_filtered
25,12,4,-200.2,-9.43,659.066,473.87,15808,R20_FZ_200_IA-4_filtered
25,12,4,-200.17,-8.346,658.796,477.9,15781,R20_FZ_200_IA-4_filtered
25,12,4,-200.09,11.415,653.306,-412.29,15233,R20_FZ_200_IA-4_filtered
25,12,4,-200.07,9.164,654.416,-443.86,15343,R20_FZ_200_IA-4_filtered
25,12,4,-200.02,-8.024,658.716,470.29,15773,R20_FZ_200_IA-4_filtered
25,12,4,-200,1.784,650.906,-146.36,14993,R20_FZ_200_IA-4_filtered
25,12,4,-199.93,0.922,656.476,-47.67,15549,R20_FZ_200_IA-4_filtered
25,12,4,-199.86,-10.514,659.336,477.88,15835,R20_FZ_200_IA-4_filtered
25,12,4,-199.79,1.332,656.376,-89.32,15539,R20_FZ_200_IA-4_filtered
25,12,4,-199.72,12.229,653.546,-407.06,15256,R20_FZ_200_IA-4_filtered
25,12,4,-199.72,9.626,654.296,-442.33,15331,R20_FZ_200_IA-4_filtered
25,12,4,-199.69,11.73,653.416,-414,15244,R20_FZ_200_IA-4_filtered
25,12,4,-199.63,-3.945,657.696,373.94,15671,R20_FZ_200_IA-4_filtered
25,12,4,-199.61,-6.543,658.346,456.59,15736,R20_FZ_200_IA-4_filtered
25,12,4,-199.6,-5.743,658.146,438.58,15716,R20_FZ_200_IA-4_filtered
25,12,4,-199.52,1.243,656.396,-80.48,15541,R20_FZ_200_IA-4_filtered
25,12,4,-199.46,8.562,652.596,-444.2,15162,R20_FZ_200_IA-4_filtered
25,12,4,-199.41,8.034,652.466,-451.06,15149,R20_FZ_200_IA-4_filtered
25,12,4,-199.41,9.721,654.276,-440.32,15329,R20_FZ_200_IA-4_filtered
25,12,4,-199.34,-6.986,658.456,463.69,15747,R20_FZ_200_IA-4_filtered
