RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,LateralForce,Index,SourceFile
25,12,2,-241.63,-1.464,589.088,199.63,11903,LC0_FZ_250_IA-2_filtered
25,12,2,-241.58,8.813,584.678,-570.31,11462,LC0_FZ_250_IA-2_filtered
25,12,2,-241.56,-8.241,590.788,520.91,12073,LC0_FZ_250_IA-2_filtered
25,12,2,-241.53,-8.285,590.798,519.05,12074,LC0_FZ_250_IA-2_filtered
25,12,2,-241.44,9.113,584.758,-578.24,11470,LC0_FZ_250_IA-2_filtered
25,12,2,-241.29,1.162,588.428,-119.87,11837,LC0_FZ_250_IA-2_filtered
25,12,2,-241.19,3.563,583.368,-368.23,11331,LC0_FZ_250_IA-2_filtered
25,12,2,-240.9,-4.569,589.868,433.13,11981,LC0_FZ_250_IA-2_filtered
25,12,2,-240.72,-3.232,589.538,350.42,11948,LC0_FZ_250_IA-2_filtered
25,12,2,-240.56,-3.705,589.648,379.59,11959,LC0_FZ_250_IA-2_filtered
25,12,2,-240.46,-1.109,589.008,161.27,11895,LC0_FZ_250_IA-2_filtered
25,12,2,-240.33,8.323,584.558,-559.49,11450,LC0_FZ_250_IA-2_filtered
25,12,2,-240.19,6.089,583.998,-515.79,11394,LC0_FZ_250_IA-2_filtered
25,12,2,-240.13,8.689,584.648,-569.74,11459,LC0_FZ_250_IA-2_filtered
25,12,2,-240.06,3.885,583.448,-386.71,11339,LC0_FZ_250_IA-2_filtered
25,12,2,-240.03,-3.794,589.678,381.59,11962,LC0_FZ_250_IA-2_filtered
25,12,2,-239.94,2.404,583.078,-266.67,11302,LC0_FZ_250_IA-2_filtered
25,12,2,-239.81,2.342,583.058,-259.84,11300,LC0_FZ_250_IA-2_filtered
25,12,2,-239.7,0.733,588.538,-68.41,11848,LC0_FZ_250_IA-2_filtered
25,12,2,-239.61,6.403,584.078,-530.7,11402,LC0_FZ_250_IA-2_filtered
25,12,2,-239.35,5.646,583.888,-498.76,11383,LC0_FZ_250_IA-2_filtered
25,12,2,-239.26,3.166,583.268,-338.06,11321,LC0_FZ_250_IA-2_filtered
25,12,2,-238.85,6.886,584.198,-539.24,11414,LC0_FZ_250_IA-2_filtered
25,12,2,-238.55,-0.144,588.758,41.27,11870,LC0_FZ_250_IA-2_filtered
25,12,2,-238.11,-0.181,588.768,46.39,11871,LC0_FZ_250_IA-2_filtered
25,12,2,-237.82,5.014,583.728,-470.87,11367,LC0_FZ_250_IA-2_filtered
25,12,2,-237.72,5.173,583.768,-474.29,11371,LC0_FZ_250_IA-2_filtered
25,12,2,-237.69,-0.603,588.868,97.88,11881,LC0_FZ_250_IA-2_filtered
25,12,2,-237.19,6.013,583.978,-514.65,11392,LC0_FZ_250_IA-2_filtered
25,12,2,-237.17,-0.656,588.888,107.18,11883,LC0_FZ_250_IA-2_filtered
25,12,2,-236.84,4.526,583.608,-440.35,11355,LC0_FZ_250_IA-2_filtered
25,12,2,-236.03,4.068,583.498,-408.12,11344,LC0_FZ_250_IA-2_filtered
